Date,Product,Sales_Qty,Stock_Qty
2025-01-29,Oil,25,42
2025-01-29,Biscuits,75,111
2025-01-29,Soap,36,107
2025-01-29,Shampoo,30,81
2025-01-30,Rice,73,165
2025-01-30,Wheat,47,119
2025-01-30,Sugar,59,124
2025-01-30,Tea,17,34
2025-01-30,Oil,25,51
2025-01-30,Biscuits,71,178
2025-01-30,Soap,32,70
2025-01-30,Shampoo,27,68
2025-01-31,Rice,60,103
2025-01-31,Wheat,48,127
2025-01-31,Sugar,43,121
2025-01-31,Tea,16,43
2025-01-31,Oil,24,55
2025-01-31,Biscuits,70,130
2025-01-31,Soap,31,52
2025-01-31,Shampoo,23,59
2025-02-01,Rice,74,147
2025-02-01,Wheat,63,111
2025-02-01,Sugar,52,134
2025-02-01,Tea,23,47
2025-02-01,Oil,25,72
2025-02-01,Biscuits,92,233
2025-02-01,Soap,49,107
2025-02-01,Shampoo,35,51
2025-02-02,Rice,65,190
2025-02-02,Wheat,72,157
2025-02-02,Sugar,65,78
2025-02-02,Tea,20,45
2025-02-02,Oil,29,60
2025-02-02,Biscuits,101,167
2025-02-02,Soap,46,107
2025-02-02,Shampoo,33,81
2025-02-03,Rice,56,103
2025-02-03,Wheat,49,79
2025-02-03,Sugar,42,110
2025-02-03,Tea,16,34
2025-02-03,Oil,23,61
2025-02-03,Biscuits,78,195
2025-02-03,Soap,31,52
2025-02-03,Shampoo,31,56
2025-02-04,Rice,59,109
2025-02-04,Wheat,51,93
2025-02-04,Sugar,47,140
2025-02-04,Tea,14,19
2025-02-04,Oil,20,55
2025-02-04,Biscuits,72,148
2025-02-04,Soap,38,100
2025-02-04,Shampoo,28,64
2025-02-05,Rice,65,94
2025-02-05,Wheat,48,138
2025-02-05,Sugar,38,72
2025-02-05,Tea,16,35
2025-02-05,Oil,27,68
2025-02-05,Biscuits,67,191
2025-02-05,Soap,33,46
2025-02-05,Shampoo,30,53
2025-02-06,Rice,57,118
2025-02-06,Wheat,49,121
2025-02-06,Sugar,43,115
2025-02-06,Tea,17,27
2025-02-06,Oil,22,52
2025-02-06,Biscuits,70,157
2025-02-06,Soap,33,42
2025-02-06,Shampoo,26,56
2025-02-07,Rice,55,110
2025-02-07,Wheat,48,108
2025-02-07,Sugar,53,86
2025-02-07,Tea,21,44
2025-02-07,Oil,20,36
2025-02-07,Biscuits,72,153
2025-02-07,Soap,35,98
2025-02-07,Shampoo,30,79
2025-02-08,Rice,84,133
2025-02-08,Wheat,57,86
2025-02-08,Sugar,60,98
2025-02-08,Tea,19,56
2025-02-08,Oil,26,65
2025-02-08,Biscuits,86,227
2025-02-08,Soap,38,86
2025-02-08,Shampoo,32,64
2025-02-09,Rice,74,166
2025-02-09,Wheat,65,126
2025-02-09,Sugar,63,153
2025-02-09,Tea,24,55
2025-02-09,Oil,31,42
2025-02-09,Biscuits,84,177
2025-02-09,Soap,48,72
2025-02-09,Shampoo,32,64
2025-02-10,Rice,65,84
2025-02-10,Wheat,45,94
2025-02-10,Sugar,55,141
2025-02-10,Tea,15,22
2025-02-10,Oil,22,27
2025-02-10,Biscuits,65,102
2025-02-10,Soap,36,74
2025-02-10,Shampoo,29,53
2025-02-11,Rice,62,105
2025-02-11,Wheat,43,117
2025-02-11,Sugar,41,62
2025-02-11,Tea,14,33
2025-02-11,Oil,25,73
2025-02-11,Biscuits,61,77
2025-02-11,Soap,38,98
2025-02-11,Shampoo,29,81
2025-02-12,Rice,48,67
2025-02-12,Wheat,41,73
2025-02-12,Sugar,47,69
2025-02-12,Tea,21,49
2025-02-12,Oil,24,42
2025-02-12,Biscuits,82,219
2025-02-12,Soap,36,62
2025-02-12,Shampoo,27,50
2025-02-13,Rice,51,119
2025-02-13,Wheat,56,165
2025-02-13,Sugar,50,61
2025-02-13,Tea,16,45
2025-02-13,Oil,21,32
2025-02-13,Biscuits,65,130
2025-02-13,Soap,31,52
2025-02-13,Shampoo,24,58
2025-02-14,Rice,57,99
2025-02-14,Wheat,49,81
2025-02-14,Sugar,43,78
2025-02-14,Tea,17,34
2025-02-14,Oil,22,62
2025-02-14,Biscuits,77,179
2025-02-14,Soap,31,80
2025-02-14,Shampoo,31,43
2025-02-15,Rice,82,215
2025-02-15,Wheat,49,115
2025-02-15,Sugar,65,178
2025-02-15,Tea,23,48
2025-02-15,Oil,22,38
2025-02-15,Biscuits,79,156
2025-02-15,Soap,47,97
2025-02-15,Shampoo,37,101
2025-02-16,Rice,66,179
2025-02-16,Wheat,65,148
2025-02-16,Sugar,55,143
2025-02-16,Tea,16,32
2025-02-16,Oil,24,48
2025-02-16,Biscuits,92,226
2025-02-16,Soap,40,50
2025-02-16,Shampoo,32,90
2025-02-17,Rice,49,123
2025-02-17,Wheat,46,96
2025-02-17,Sugar,52,155
2025-02-17,Tea,19,52
2025-02-17,Oil,26,44
2025-02-17,Biscuits,75,183
2025-02-17,Soap,45,127
2025-02-17,Shampoo,28,55
2025-02-18,Rice,61,158
2025-02-18,Wheat,52,107
2025-02-18,Sugar,48,97
2025-02-18,Tea,13,24
2025-02-18,Oil,24,45
2025-02-18,Biscuits,66,128
2025-02-18,Soap,33,78
2025-02-18,Shampoo,35,84
2025-02-19,Rice,62,176
2025-02-19,Wheat,57,120
2025-02-19,Sugar,42,117
2025-02-19,Tea,18,34
2025-02-19,Oil,22,65
2025-02-19,Biscuits,76,124
2025-02-19,Soap,34,48
2025-02-19,Shampoo,30,76
2025-02-20,Rice,64,169
2025-02-20,Wheat,54,86
2025-02-20,Sugar,43,105
2025-02-20,Tea,16,29
2025-02-20,Oil,22,61
2025-02-20,Biscuits,71,181
2025-02-20,Soap,30,76
2025-02-20,Shampoo,28,37
2025-02-21,Rice,62,166
2025-02-21,Wheat,57,142
2025-02-21,Sugar,49,99
2025-02-21,Tea,16,46
2025-02-21,Oil,25,64
2025-02-21,Biscuits,63,124
2025-02-21,Soap,29,42
2025-02-21,Shampoo,28,67
2025-02-22,Rice,77,173
2025-02-22,Wheat,54,100
2025-02-22,Sugar,54,157
2025-02-22,Tea,19,30
2025-02-22,Oil,27,61
2025-02-22,Biscuits,76,121
2025-02-22,Soap,45,117
2025-02-22,Shampoo,36,102
2025-02-23,Rice,68,198
2025-02-23,Wheat,52,99
2025-02-23,Sugar,54,78
2025-02-23,Tea,24,64
2025-02-23,Oil,24,60
2025-02-23,Biscuits,85,213
2025-02-23,Soap,45,99
2025-02-23,Shampoo,36,74
2025-02-24,Rice,54,136
2025-02-24,Wheat,51,145
2025-02-24,Sugar,49,90
2025-02-24,Tea,19,49
2025-02-24,Oil,24,41
2025-02-24,Biscuits,69,148
2025-02-24,Soap,36,71
2025-02-24,Shampoo,28,57
2025-02-25,Rice,56,114
2025-02-25,Wheat,44,61
2025-02-25,Sugar,47,120
2025-02-25,Tea,17,34
2025-02-25,Oil,23,56
2025-02-25,Biscuits,71,206
2025-02-25,Soap,36,64
2025-02-25,Shampoo,30,70
2025-02-26,Rice,60,143
2025-02-26,Wheat,42,68
2025-02-26,Sugar,48,79
2025-02-26,Tea,19,28
2025-02-26,Oil,22,48
2025-02-26,Biscuits,77,190
2025-02-26,Soap,32,92
2025-02-26,Shampoo,36,105
2025-02-27,Rice,57,113
2025-02-27,Wheat,45,79
2025-02-27,Sugar,44,78
2025-02-27,Tea,14,25
2025-02-27,Oil,22,28
2025-02-27,Biscuits,68,202
2025-02-27,Soap,31,56
2025-02-27,Shampoo,36,44
2025-02-28,Rice,70,182
2025-02-28,Wheat,45,106
2025-02-28,Sugar,51,140
2025-02-28,Tea,18,32
2025-02-28,Oil,24,33
2025-02-28,Biscuits,69,205
2025-02-28,Soap,37,68
2025-02-28,Shampoo,33,79
2025-03-01,Rice,75,128
2025-03-01,Wheat,63,155
2025-03-01,Sugar,60,149
2025-03-01,Tea,21,47
2025-03-01,Oil,30,54
2025-03-01,Biscuits,87,147
2025-03-01,Soap,47,59
2025-03-01,Shampoo,40,115
2025-03-02,Rice,54,93
2025-03-02,Wheat,66,166
2025-03-02,Sugar,59,163
2025-03-02,Tea,20,59
2025-03-02,Oil,18,33
2025-03-02,Biscuits,84,176
2025-03-02,Soap,39,89
2025-03-02,Shampoo,29,59
2025-03-03,Rice,49,110
2025-03-03,Wheat,58,156
2025-03-03,Sugar,44,109
2025-03-03,Tea,14,31
2025-03-03,Oil,23,44
2025-03-03,Biscuits,67,84
2025-03-03,Soap,29,47
2025-03-03,Shampoo,25,61
2025-03-04,Rice,59,129
2025-03-04,Wheat,51,77
2025-03-04,Sugar,35,84
2025-03-04,Tea,17,30
2025-03-04,Oil,18,32
2025-03-04,Biscuits,60,151
2025-03-04,Soap,32,81
2025-03-04,Shampoo,30,58
2025-03-05,Rice,51,99
2025-03-05,Wheat,50,81
2025-03-05,Sugar,49,64
2025-03-05,Tea,19,48
2025-03-05,Oil,23,48
2025-03-05,Biscuits,63,83
2025-03-05,Soap,39,92
2025-03-05,Shampoo,23,46
2025-03-06,Rice,58,118
2025-03-06,Wheat,51,140
2025-03-06,Sugar,44,70
2025-03-06,Tea,16,21
2025-03-06,Oil,24,39
2025-03-06,Biscuits,73,194
2025-03-06,Soap,27,55
2025-03-06,Shampoo,32,90
2025-03-07,Rice,55,137
2025-03-07,Wheat,57,123
2025-03-07,Sugar,53,101
2025-03-07,Tea,17,37
2025-03-07,Oil,25,61
2025-03-07,Biscuits,66,172
2025-03-07,Soap,36,85
2025-03-07,Shampoo,29,79
2025-03-08,Rice,69,116
2025-03-08,Wheat,66,125
2025-03-08,Sugar,64,78
2025-03-08,Tea,19,47
2025-03-08,Oil,26,42
2025-03-08,Biscuits,84,100
2025-03-08,Soap,42,61
2025-03-08,Shampoo,35,56
2025-03-09,Rice,75,100
2025-03-09,Wheat,59,131
2025-03-09,Sugar,61,104
2025-03-09,Tea,19,26
2025-03-09,Oil,23,34
2025-03-09,Biscuits,83,229
2025-03-09,Soap,37,66
2025-03-09,Shampoo,33,68
2025-03-10,Rice,52,116
2025-03-10,Wheat,51,68
2025-03-10,Sugar,44,121
2025-03-10,Tea,17,40
2025-03-10,Oil,22,54
2025-03-10,Biscuits,66,112
2025-03-10,Soap,35,92
2025-03-10,Shampoo,25,50
2025-03-11,Rice,51,109
2025-03-11,Wheat,54,108
2025-03-11,Sugar,46,121
2025-03-11,Tea,20,39
2025-03-11,Oil,21,41
2025-03-11,Biscuits,46,108
2025-03-11,Soap,34,68
2025-03-11,Shampoo,33,69
2025-03-12,Rice,57,163
2025-03-12,Wheat,48,106
2025-03-12,Sugar,40,76
2025-03-12,Tea,19,31
2025-03-12,Oil,24,33
2025-03-12,Biscuits,71,142
2025-03-12,Soap,33,82
2025-03-12,Shampoo,28,57
2025-03-13,Rice,63,123
2025-03-13,Wheat,46,103
2025-03-13,Sugar,56,73
2025-03-13,Tea,16,24
2025-03-13,Oil,25,62
2025-03-13,Biscuits,55,71
2025-03-13,Soap,33,90
2025-03-13,Shampoo,29,79
2025-03-14,Rice,55,79
2025-03-14,Wheat,52,91
2025-03-14,Sugar,44,107
2025-03-14,Tea,17,36
2025-03-14,Oil,19,53
2025-03-14,Biscuits,66,193
2025-03-14,Soap,33,69
2025-03-14,Shampoo,30,56
2025-03-15,Rice,77,218
2025-03-15,Wheat,57,155
2025-03-15,Sugar,57,143
2025-03-15,Tea,21,26
2025-03-15,Oil,26,75
2025-03-15,Biscuits,81,197
2025-03-15,Soap,35,76
2025-03-15,Shampoo,30,89
2025-03-16,Rice,73,186
2025-03-16,Wheat,60,113
2025-03-16,Sugar,57,103
2025-03-16,Tea,25,33
2025-03-16,Oil,27,76
2025-03-16,Biscuits,78,141
2025-03-16,Soap,48,125
2025-03-16,Shampoo,31,59
2025-03-17,Rice,57,83
2025-03-17,Wheat,51,132
2025-03-17,Sugar,49,132
2025-03-17,Tea,20,24
2025-03-17,Oil,27,39
2025-03-17,Biscuits,75,197
2025-03-17,Soap,31,65
2025-03-17,Shampoo,27,50
2025-03-18,Rice,59,134
2025-03-18,Wheat,58,100
2025-03-18,Sugar,42,69
2025-03-18,Tea,19,23
2025-03-18,Oil,26,61
2025-03-18,Biscuits,64,122
2025-03-18,Soap,36,92
2025-03-18,Shampoo,28,65
2025-03-19,Rice,60,119
2025-03-19,Wheat,55,157
2025-03-19,Sugar,42,117
2025-03-19,Tea,20,26
2025-03-19,Oil,21,49
2025-03-19,Biscuits,63,115
2025-03-19,Soap,40,84
2025-03-19,Shampoo,32,84
2025-03-20,Rice,64,121
2025-03-20,Wheat,56,139
2025-03-20,Sugar,52,81
2025-03-20,Tea,16,32
2025-03-20,Oil,22,29
2025-03-20,Biscuits,78,230
2025-03-20,Soap,41,62
2025-03-20,Shampoo,30,70
2025-03-21,Rice,50,85
2025-03-21,Wheat,47,113
2025-03-21,Sugar,51,143
2025-03-21,Tea,19,25
2025-03-21,Oil,23,62
2025-03-21,Biscuits,67,144
2025-03-21,Soap,41,89
2025-03-21,Shampoo,28,66
2025-03-22,Rice,57,149
2025-03-22,Wheat,51,142
2025-03-22,Sugar,56,139
2025-03-22,Tea,20,39
2025-03-22,Oil,36,107
2025-03-22,Biscuits,81,147
2025-03-22,Soap,45,73
2025-03-22,Shampoo,32,69
2025-03-23,Rice,74,177
2025-03-23,Wheat,54,98
2025-03-23,Sugar,47,131
2025-03-23,Tea,20,50
2025-03-23,Oil,29,63
2025-03-23,Biscuits,80,196
2025-03-23,Soap,40,51
2025-03-23,Shampoo,33,61
2025-03-24,Rice,66,123
2025-03-24,Wheat,57,101
2025-03-24,Sugar,37,44
2025-03-24,Tea,13,18
2025-03-24,Oil,20,45
2025-03-24,Biscuits,68,87
2025-03-24,Soap,33,85
2025-03-24,Shampoo,28,41
2025-03-25,Rice,53,101
2025-03-25,Wheat,61,87
2025-03-25,Sugar,52,119
2025-03-25,Tea,18,51
2025-03-25,Oil,23,51
2025-03-25,Biscuits,67,127
2025-03-25,Soap,32,82
2025-03-25,Shampoo,27,46
2025-03-26,Rice,44,75
2025-03-26,Wheat,57,89
2025-03-26,Sugar,51,150
2025-03-26,Tea,18,51
2025-03-26,Oil,27,65
2025-03-26,Biscuits,70,166
2025-03-26,Soap,33,49
2025-03-26,Shampoo,24,66
2025-03-27,Rice,56,88
2025-03-27,Wheat,54,128
2025-03-27,Sugar,51,87
2025-03-27,Tea,14,31
2025-03-27,Oil,25,72
2025-03-27,Biscuits,59,102
2025-03-27,Soap,36,45
2025-03-27,Shampoo,33,73
2025-03-28,Rice,56,115
2025-03-28,Wheat,49,87
2025-03-28,Sugar,39,76
2025-03-28,Tea,19,27
2025-03-28,Oil,21,60
2025-03-28,Biscuits,72,150
2025-03-28,Soap,30,48
2025-03-28,Shampoo,31,59
2025-03-29,Rice,84,188
2025-03-29,Wheat,66,81
2025-03-29,Sugar,49,60
2025-03-29,Tea,19,44
2025-03-29,Oil,24,49
2025-03-29,Biscuits,66,180
2025-03-29,Soap,39,70
2025-03-29,Shampoo,34,97
2025-03-30,Rice,67,86
2025-03-30,Wheat,62,121
2025-03-30,Sugar,62,112
2025-03-30,Tea,16,20
2025-03-30,Oil,28,63
2025-03-30,Biscuits,80,202
2025-03-30,Soap,35,103
2025-03-30,Shampoo,37,84
2025-03-31,Rice,55,159
2025-03-31,Wheat,53,97
2025-03-31,Sugar,42,101
2025-03-31,Tea,17,28
2025-03-31,Oil,24,37
2025-03-31,Biscuits,67,95
2025-03-31,Soap,31,57
2025-03-31,Shampoo,31,57
2025-04-01,Rice,60,149
2025-04-01,Wheat,58,153
2025-04-01,Sugar,50,96
2025-04-01,Tea,16,23
2025-04-01,Oil,21,50
2025-04-01,Biscuits,56,86
2025-04-01,Soap,35,72
2025-04-01,Shampoo,30,59
2025-04-02,Rice,61,79
2025-04-02,Wheat,52,113
2025-04-02,Sugar,50,105
2025-04-02,Tea,15,22
2025-04-02,Oil,23,63
2025-04-02,Biscuits,71,105
2025-04-02,Soap,35,47
2025-04-02,Shampoo,24,68
2025-04-03,Rice,57,147
2025-04-03,Wheat,54,126
2025-04-03,Sugar,53,84
2025-04-03,Tea,18,47
2025-04-03,Oil,20,57
2025-04-03,Biscuits,76,162
2025-04-03,Soap,39,72
2025-04-03,Shampoo,30,47
2025-04-04,Rice,61,94
2025-04-04,Wheat,48,137
2025-04-04,Sugar,50,132
2025-04-04,Tea,17,34
2025-04-04,Oil,24,71
2025-04-04,Biscuits,84,221
2025-04-04,Soap,32,49
2025-04-04,Shampoo,28,39
2025-04-05,Rice,77,215
2025-04-05,Wheat,64,122
2025-04-05,Sugar,53,109
2025-04-05,Tea,22,47
2025-04-05,Oil,29,39
2025-04-05,Biscuits,92,250
2025-04-05,Soap,45,82
2025-04-05,Shampoo,31,37
2025-04-06,Rice,64,190
2025-04-06,Wheat,71,138
2025-04-06,Sugar,58,96
2025-04-06,Tea,20,48
2025-04-06,Oil,25,50
2025-04-06,Biscuits,81,207
2025-04-06,Soap,43,58
2025-04-06,Shampoo,32,86
2025-04-07,Rice,61,168
2025-04-07,Wheat,42,60
2025-04-07,Sugar,50,142
2025-04-07,Tea,16,29
2025-04-07,Oil,21,28
2025-04-07,Biscuits,70,175
2025-04-07,Soap,39,99
2025-04-07,Shampoo,33,70
2025-04-08,Rice,66,124
2025-04-08,Wheat,60,96
2025-04-08,Sugar,42,74
2025-04-08,Tea,20,48
2025-04-08,Oil,23,65
2025-04-08,Biscuits,54,133
2025-04-08,Soap,34,88
2025-04-08,Shampoo,25,72
2025-04-09,Rice,60,105
2025-04-09,Wheat,46,90
2025-04-09,Sugar,46,95
2025-04-09,Tea,18,41
2025-04-09,Oil,23,42
2025-04-09,Biscuits,57,93
2025-04-09,Soap,38,101
2025-04-09,Shampoo,28,48
2025-04-10,Rice,55,75
2025-04-10,Wheat,50,100
2025-04-10,Sugar,43,126
2025-04-10,Tea,17,41
2025-04-10,Oil,21,57
2025-04-10,Biscuits,69,98
2025-04-10,Soap,32,95
2025-04-10,Shampoo,30,60
2025-04-11,Rice,56,166
2025-04-11,Wheat,45,87
2025-04-11,Sugar,45,114
2025-04-11,Tea,16,28
2025-04-11,Oil,19,33
2025-04-11,Biscuits,64,160
2025-04-11,Soap,29,77
2025-04-11,Shampoo,28,77
2025-04-12,Rice,78,176
2025-04-12,Wheat,63,90
2025-04-12,Sugar,60,159
2025-04-12,Tea,19,48
2025-04-12,Oil,34,54
2025-04-12,Biscuits,75,151
2025-04-12,Soap,46,131
2025-04-12,Shampoo,37,95
2025-04-13,Rice,71,167
2025-04-13,Wheat,63,97
2025-04-13,Sugar,49,65
2025-04-13,Tea,21,50
2025-04-13,Oil,30,75
2025-04-13,Biscuits,82,245
2025-04-13,Soap,48,103
2025-04-13,Shampoo,34,50
2025-04-14,Rice,52,65
2025-04-14,Wheat,53,121
2025-04-14,Sugar,51,82
2025-04-14,Tea,15,27
2025-04-14,Oil,23,35
2025-04-14,Biscuits,72,105
2025-04-14,Soap,32,51
2025-04-14,Shampoo,31,88
2025-04-15,Rice,59,101
2025-04-15,Wheat,45,79
2025-04-15,Sugar,41,57
2025-04-15,Tea,17,35
2025-04-15,Oil,22,44
2025-04-15,Biscuits,55,161
2025-04-15,Soap,37,110
2025-04-15,Shampoo,26,72
2025-04-16,Rice,60,115
2025-04-16,Wheat,62,162
2025-04-16,Sugar,56,107
2025-04-16,Tea,18,36
2025-04-16,Oil,22,42
2025-04-16,Biscuits,69,101
2025-04-16,Soap,34,48
2025-04-16,Shampoo,33,81
2025-04-17,Rice,65,160
2025-04-17,Wheat,53,149
2025-04-17,Sugar,46,81
2025-04-17,Tea,18,49
2025-04-17,Oil,25,33
2025-04-17,Biscuits,70,201
2025-04-17,Soap,32,55
2025-04-17,Shampoo,31,87
2025-04-18,Rice,50,120
2025-04-18,Wheat,60,117
2025-04-18,Sugar,47,64
2025-04-18,Tea,18,39
2025-04-18,Oil,23,45
2025-04-18,Biscuits,81,167
2025-04-18,Soap,34,88
2025-04-18,Shampoo,32,70
2025-04-19,Rice,69,89
2025-04-19,Wheat,67,101
2025-04-19,Sugar,48,61
2025-04-19,Tea,20,34
2025-04-19,Oil,26,42
2025-04-19,Biscuits,88,224
2025-04-19,Soap,34,98
2025-04-19,Shampoo,34,66
2025-04-20,Rice,73,103
2025-04-20,Wheat,57,77
2025-04-20,Sugar,52,120
2025-04-20,Tea,20,27
2025-04-20,Oil,26,67
2025-04-20,Biscuits,76,133
2025-04-20,Soap,46,70
2025-04-20,Shampoo,39,103
2025-04-21,Rice,55,102
2025-04-21,Wheat,55,164
2025-04-21,Sugar,44,129
2025-04-21,Tea,15,31
2025-04-21,Oil,24,40
2025-04-21,Biscuits,67,161
2025-04-21,Soap,34,65
2025-04-21,Shampoo,27,32
2025-04-22,Rice,43,126
2025-04-22,Wheat,56,98
2025-04-22,Sugar,47,139
2025-04-22,Tea,18,33
2025-04-22,Oil,20,35
2025-04-22,Biscuits,55,115
2025-04-22,Soap,34,66
2025-04-22,Shampoo,31,62
2025-04-23,Rice,58,107
2025-04-23,Wheat,56,74
2025-04-23,Sugar,42,56
2025-04-23,Tea,17,47
2025-04-23,Oil,22,59
2025-04-23,Biscuits,81,144
2025-04-23,Soap,40,113
2025-04-23,Shampoo,39,69
2025-04-24,Rice,58,154
2025-04-24,Wheat,51,94
2025-04-24,Sugar,47,106
2025-04-24,Tea,18,34
2025-04-24,Oil,22,59
2025-04-24,Biscuits,71,199
2025-04-24,Soap,31,52
2025-04-24,Shampoo,27,51
2025-04-25,Rice,60,172
2025-04-25,Wheat,51,138
2025-04-25,Sugar,46,84
2025-04-25,Tea,16,35
2025-04-25,Oil,24,69
2025-04-25,Biscuits,63,168
2025-04-25,Soap,35,102
2025-04-25,Shampoo,27,65
2025-04-26,Rice,76,98
2025-04-26,Wheat,70,120
2025-04-26,Sugar,52,84
2025-04-26,Tea,21,38
2025-04-26,Oil,24,40
2025-04-26,Biscuits,78,212
2025-04-26,Soap,40,96
2025-04-26,Shampoo,35,92
2025-04-27,Rice,73,185
2025-04-27,Wheat,63,110
2025-04-27,Sugar,54,110
2025-04-27,Tea,20,55
2025-04-27,Oil,33,63
2025-04-27,Biscuits,81,97
2025-04-27,Soap,39,92
2025-04-27,Shampoo,29,56
2025-04-28,Rice,65,134
2025-04-28,Wheat,53,141
2025-04-28,Sugar,40,81
2025-04-28,Tea,18,43
2025-04-28,Oil,24,69
2025-04-28,Biscuits,67,194
2025-04-28,Soap,39,90
2025-04-28,Shampoo,24,48
2025-04-29,Rice,70,202
2025-04-29,Wheat,47,97
2025-04-29,Sugar,53,78
2025-04-29,Tea,19,41
2025-04-29,Oil,19,27
2025-04-29,Biscuits,68,128
2025-04-29,Soap,33,48
2025-04-29,Shampoo,34,80
2025-04-30,Rice,53,100
2025-04-30,Wheat,47,130
2025-04-30,Sugar,38,104
2025-04-30,Tea,20,42
2025-04-30,Oil,22,45
2025-04-30,Biscuits,73,199
2025-04-30,Soap,37,96
2025-04-30,Shampoo,33,59
2025-05-01,Rice,64,160
2025-05-01,Wheat,58,137
2025-05-01,Sugar,48,111
2025-05-01,Tea,19,31
2025-05-01,Oil,28,53
2025-05-01,Biscuits,72,125
2025-05-01,Soap,37,62
2025-05-01,Shampoo,27,79
2025-05-02,Rice,65,137
2025-05-02,Wheat,54,88
2025-05-02,Sugar,44,115
2025-05-02,Tea,17,36
2025-05-02,Oil,25,41
2025-05-02,Biscuits,70,149
2025-05-02,Soap,40,52
2025-05-02,Shampoo,27,67
2025-05-03,Rice,69,117
2025-05-03,Wheat,48,84
2025-05-03,Sugar,61,101
2025-05-03,Tea,22,35
2025-05-03,Oil,24,46
2025-05-03,Biscuits,87,219
2025-05-03,Soap,39,99
2025-05-03,Shampoo,38,87
2025-05-04,Rice,71,134
2025-05-04,Wheat,68,192
2025-05-04,Sugar,52,118
2025-05-04,Tea,20,57
2025-05-04,Oil,26,69
2025-05-04,Biscuits,90,230
2025-05-04,Soap,38,56
2025-05-04,Shampoo,41,114
2025-05-05,Rice,63,133
2025-05-05,Wheat,54,112
2025-05-05,Sugar,46,63
2025-05-05,Tea,18,27
2025-05-05,Oil,24,62
2025-05-05,Biscuits,80,165
2025-05-05,Soap,36,79
2025-05-05,Shampoo,32,77
2025-05-06,Rice,47,62
2025-05-06,Wheat,54,156
2025-05-06,Sugar,41,97
2025-05-06,Tea,16,21
2025-05-06,Oil,24,48
2025-05-06,Biscuits,74,196
2025-05-06,Soap,35,80
2025-05-06,Shampoo,31,62
2025-05-07,Rice,66,117
2025-05-07,Wheat,53,74
2025-05-07,Sugar,49,102
2025-05-07,Tea,20,42
2025-05-07,Oil,23,62
2025-05-07,Biscuits,68,121
2025-05-07,Soap,32,66
2025-05-07,Shampoo,30,81
2025-05-08,Rice,61,157
2025-05-08,Wheat,52,66
2025-05-08,Sugar,43,106
2025-05-08,Tea,20,36
2025-05-08,Oil,24,43
2025-05-08,Biscuits,72,163
2025-05-08,Soap,33,58
2025-05-08,Shampoo,27,45
2025-05-09,Rice,55,132
2025-05-09,Wheat,47,79
2025-05-09,Sugar,44,113
2025-05-09,Tea,18,28
2025-05-09,Oil,22,37
2025-05-09,Biscuits,72,150
2025-05-09,Soap,34,89
2025-05-09,Shampoo,25,71
2025-05-10,Rice,65,182
2025-05-10,Wheat,60,137
2025-05-10,Sugar,60,147
2025-05-10,Tea,19,36
2025-05-10,Oil,27,59
2025-05-10,Biscuits,84,133
2025-05-10,Soap,39,89
2025-05-10,Shampoo,31,72
2025-05-11,Rice,66,113
2025-05-11,Wheat,62,102
2025-05-11,Sugar,52,88
2025-05-11,Tea,20,59
2025-05-11,Oil,28,60
2025-05-11,Biscuits,89,262
2025-05-11,Soap,44,101
2025-05-11,Shampoo,34,56
2025-05-12,Rice,58,152
2025-05-12,Wheat,45,99
2025-05-12,Sugar,47,94
2025-05-12,Tea,15,19
2025-05-12,Oil,24,38
2025-05-12,Biscuits,73,93
2025-05-12,Soap,31,79
2025-05-12,Shampoo,28,39
2025-05-13,Rice,59,96
2025-05-13,Wheat,46,92
2025-05-13,Sugar,43,98
2025-05-13,Tea,19,33
2025-05-13,Oil,21,60
2025-05-13,Biscuits,57,137
2025-05-13,Soap,35,69
2025-05-13,Shampoo,24,64
2025-05-14,Rice,55,147
2025-05-14,Wheat,51,62
2025-05-14,Sugar,47,96
2025-05-14,Tea,15,24
2025-05-14,Oil,24,43
2025-05-14,Biscuits,74,173
2025-05-14,Soap,38,104
2025-05-14,Shampoo,31,51
2025-05-15,Rice,48,108
2025-05-15,Wheat,61,140
2025-05-15,Sugar,42,89
2025-05-15,Tea,17,40
2025-05-15,Oil,21,34
2025-05-15,Biscuits,79,163
2025-05-15,Soap,31,50
2025-05-15,Shampoo,25,31
2025-05-16,Rice,56,91
2025-05-16,Wheat,57,159
2025-05-16,Sugar,50,102
2025-05-16,Tea,17,22
2025-05-16,Oil,28,42
2025-05-16,Biscuits,66,139
2025-05-16,Soap,38,93
2025-05-16,Shampoo,32,42
2025-05-17,Rice,67,137
2025-05-17,Wheat,69,169
2025-05-17,Sugar,59,113
2025-05-17,Tea,21,28
2025-05-17,Oil,27,42
2025-05-17,Biscuits,82,156
2025-05-17,Soap,38,66
2025-05-17,Shampoo,38,59
2025-05-18,Rice,73,213
2025-05-18,Wheat,71,95
2025-05-18,Sugar,54,120
2025-05-18,Tea,16,29
2025-05-18,Oil,24,33
2025-05-18,Biscuits,91,163
2025-05-18,Soap,38,107
2025-05-18,Shampoo,38,86
2025-05-19,Rice,54,96
2025-05-19,Wheat,47,60
2025-05-19,Sugar,38,100
2025-05-19,Tea,15,22
2025-05-19,Oil,27,66
2025-05-19,Biscuits,74,109
2025-05-19,Soap,33,85
2025-05-19,Shampoo,31,71
2025-05-20,Rice,55,160
2025-05-20,Wheat,56,106
2025-05-20,Sugar,40,119
